direction:O,dep_time,weekday,yearweek,whichholiday_left_LUX:Vacances de Noeel,whichholiday_left_LUX:Vacances de Pentecete,whichholiday_left_LUX:Vacances de Peques,whichholiday_left_LUX:Vacances dete,whichholiday_left_LUX:vacances de Carnaval,whichholiday_right_LUX:Vacances de Noeel,whichholiday_right_LUX:Vacances de Pentecete,whichholiday_right_LUX:Vacances de Peques,whichholiday_right_LUX:Vacances dete,whichholiday_right_LUX:vacances de Carnaval,holiday_from_left_LUX,holiday_from_right_LUX,holiday_to_left_LUX,holiday_to_right_LUX,whichjf_left_LUX:Assomption,whichjf_left_LUX:Journee de lEurope,whichjf_left_LUX:La Toussaint,whichjf_left_LUX:Les Trepasses,whichjf_left_LUX:Lundi de Pentecete,whichjf_left_LUX:Lundi de Peques,whichjf_left_LUX:Luxembourg,whichjf_left_LUX:Noeel,whichjf_left_LUX:Nouvel an,whichjf_left_LUX:Pentecete,whichjf_left_LUX:Peques,whichjf_left_LUX:Saint Etienne,whichjf_left_LUX:Travail,whichjf_right_LUX:Assomption,whichjf_right_LUX:Journee de lEurope,whichjf_right_LUX:La Toussaint,whichjf_right_LUX:Les Trepasses,whichjf_right_LUX:Lundi de Pentecete,whichjf_right_LUX:Lundi de Peques,whichjf_right_LUX:Luxembourg,whichjf_right_LUX:Noeel,whichjf_right_LUX:Nouvel an,whichjf_right_LUX:Pentecete,whichjf_right_LUX:Peques,whichjf_right_LUX:Saint Etienne,whichjf_right_LUX:Travail,jf_left_LUX,jf_left_LUX,capacity_current
0,16.083333333333332,2,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,30.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.0,62.0,73
0,21.166666666666668,2,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,30.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.0,62.0,73
1,6.75,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
1,11.333333333333336,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
1,14.333333333333336,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
1,19.166666666666668,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,75
0,8.75,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
0,13.166666666666664,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,71
0,16.083333333333332,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
0,21.166666666666668,3,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,31.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0,73
1,6.75,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,73
1,14.333333333333336,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,73
1,19.166666666666668,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,73
0,8.75,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,71
0,16.083333333333332,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,71
0,21.166666666666668,4,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,32.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,64.0,73
1,6.75,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,140
1,11.333333333333336,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,73
1,14.333333333333336,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,73
1,19.166666666666668,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,73
0,8.75,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,134
0,13.166666666666664,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,69
0,16.083333333333332,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,73
0,21.166666666666668,5,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,33.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,65.0,73
1,10.75,6,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,34.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.0,66.0,76
0,12.5,6,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,34.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.0,66.0,73
1,12.916666666666664,7,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,35.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.0,67.0,73
1,19.666666666666668,7,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,35.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.0,67.0,73
0,14.75,7,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,35.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.0,67.0,73
0,21.416666666666668,7,42.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,35.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.0,67.0,73
1,6.75,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
1,11.333333333333336,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
1,14.333333333333336,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
1,19.166666666666668,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
0,8.75,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
0,13.166666666666664,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
0,16.083333333333332,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
0,21.166666666666668,1,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,36.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.0,68.0,73
1,6.75,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
1,14.333333333333336,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
1,19.166666666666668,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
0,8.75,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
0,16.083333333333332,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
0,21.166666666666668,2,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,37.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,69.0,73
1,6.75,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
1,11.333333333333336,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
1,14.333333333333336,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
1,19.166666666666668,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
0,8.75,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
0,13.166666666666664,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
0,16.083333333333332,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
0,21.166666666666668,3,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,70.0,73
1,6.75,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,73
1,14.333333333333336,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,76
1,19.166666666666668,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,76
0,8.75,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,73
0,16.083333333333332,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,73
0,21.166666666666668,4,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,39.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.0,71.0,73
1,6.75,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
1,11.333333333333336,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
1,14.333333333333336,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
1,19.166666666666668,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
0,8.75,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,71
0,13.166666666666664,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
0,16.083333333333332,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
0,21.166666666666668,5,43.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.0,72.0,73
1,10.75,6,43.0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.0,73.0,75
0,12.5,6,43.0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.0,73.0,73
1,12.166666666666664,7,43.0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.0,74.0,76
1,19.5,7,43.0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.0,74.0,73
0,14.083333333333336,7,43.0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.0,74.0,73
0,21.416666666666668,7,43.0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.0,74.0,73
1,6.75,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
1,11.166666666666664,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
1,14.416666666666664,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
1,19.166666666666668,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
0,8.75,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
0,13.083333333333336,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
0,16.333333333333332,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
0,21.166666666666668,1,44.0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,75.0,73
1,6.75,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
1,14.416666666666664,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
1,19.166666666666668,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
0,8.75,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
0,16.333333333333332,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
0,21.166666666666668,2,44.0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.0,76.0,73
1,6.75,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
1,11.166666666666664,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
1,14.416666666666664,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
1,19.166666666666668,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
0,8.75,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
0,13.083333333333336,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,75
0,16.333333333333332,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
0,21.166666666666668,3,44.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.0,77.0,73
1,6.75,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,14.416666666666664,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,19.166666666666668,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,8.75,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,16.333333333333332,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,21.166666666666668,4,44.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,6.75,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,11.166666666666664,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,14.416666666666664,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,19.166666666666668,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,8.75,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,13.083333333333336,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,16.333333333333332,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
0,21.166666666666668,5,44.0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,73
1,11.083333333333336,6,44.0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,73
0,13.0,6,44.0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,75
1,12.166666666666664,7,44.0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,76
1,19.5,7,44.0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,75
0,14.083333333333336,7,44.0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,76
0,21.416666666666668,7,44.0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,76
1,6.75,1,45.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,73
1,11.166666666666664,1,45.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,73
1,14.416666666666664,1,45.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,73
